0.34597,0.33524,0.22209,0.41148,0.2349,0.3897,0.37459,0.30793,0.39855,0.21887,0,0.34416,0.34707,0.32557,0.42082,0.27869,0.29374,0.25812,0.37076,0.30126,0.31997,0.39717,0.33181,0.342,0.28913,0.32986,0.17949,0.2836,0.25583,0.31888,0.32732,0.35844,0.30449,0.28216,0.35931,0.32713,0.39383,0.33315,0.2866,0.2749,0.33842,0.38398,0.39318,0.4402,0.32826,0.40458,0.32829,0.34507,0.3661,0.32751,0.37045,0.30653,0.33278,0.30961,0.28808,0.3484,0.37375,0.3064,0.32933,0.42826,0.33627,0.30793,0.31637,0.34376,0.33523,0.43103,0.31657,0.34455,0.35718,0.32306,0.44287,0.37376,0.31474,0.39701,0.34831,0.31884,0.37644,0.3488,0.37463,0.3093,0.40473,0.33152,0.33011,0.36445,0.37683,0.34162,0.45146,0.36386,0.33706,0.28852,0.33126,0.28164,0.31781,0.37868,0.3733,0.42618,0.43562,0.30218,0.35924,0.35856,0.4124,0.38274
0.37268,0.36539,0.36597,0.20018,0.36248,0.22104,0.3384,0.22618,0.23243,0.36764,0.34416,0,0.16082,0.42692,0.30745,0.46841,0.44152,0.48899,0.2234,0.24573,0.26776,0.24574,0.25271,0.18743,0.46898,0.46036,0.43308,0.45626,0.43716,0.3771,0.2299,0.47235,0.24665,0.4662,0.29826,0.24857,0.36349,0.24732,0.48102,0.48108,0.51188,0.26189,0.18993,0.41681,0.33115,0.36484,0.29175,0.22777,0.35901,0.24485,0.28034,0.28896,0.24434,0.21891,0.4516,0.36746,0.24047,0.21913,0.2521,0.2857,0.23418,0.36657,0.2452,0.34872,0.27233,0.47589,0.28817,0.22724,0.231,0.35586,0.30454,0.24098,0.30646,0.46992,0.23335,0.27289,0.32599,0.43263,0.46799,0.26249,0.49741,0.43768,0.25879,0.23604,0.40256,0.36965,0.50266,0.33046,0.22262,0.27165,0.39436,0.28041,0.19587,0.4308,0.24864,0.40934,0.51531,0.22584,0.39389,0.29888,0.492,0.46561
0.36212,0.38952,0.36075,0.17628,0.38469,0.26393,0.35608,0.25448,0.20359,0.36243,0.34707,0.16082,0,0.45245,0.34812,0.44716,0.40201,0.48174,0.20563,0.20997,0.25159,0.24957,0.29161,0.19603,0.46076,0.44353,0.44967,0.44139,0.44265,0.32401,0.24842,0.48562,0.2296,0.49841,0.31725,0.23346,0.34018,0.25196,0.47832,0.47664,0.50472,0.23422,0.24656,0.3784,0.33595,0.39699,0.27338,0.2068,0.2919,0.22443,0.25089,0.24108,0.19606,0.21288,0.48993,0.34778,0.27209,0.18967,0.23564,0.24977,0.213,0.35701,0.23665,0.34334,0.27184,0.4628,0.23856,0.18513,0.22926,0.38746,0.35054,0.26763,0.24148,0.49826,0.21835,0.23768,0.33911,0.46785,0.48341,0.23577,0.52514,0.47254,0.23944,0.27954,0.44502,0.41182,0.4936,0.37389,0.19774,0.22866,0.4024,0.27656,0.23345,0.44431,0.27477,0.42665,0.52215,0.22977,0.4322,0.31794,0.51201,0.48899
0.41179,0.36301,0.30354,0.39658,0.27128,0.44471,0.37006,0.41958,0.35619,0.33302,0.32557,0.42692,0.45245,0,0.37669,0.35294,0.40339,0.34109,0.37666,0.37009,0.31149,0.40015,0.39459,0.32761,0.36716,0.45106,0.34839,0.4414,0.32777,0.42428,0.37494,0.39316,0.37037,0.36862,0.38198,0.34266,0.35061,0.34164,0.33589,0.33059,0.35441,0.37634,0.43111,0.48155,0.40227,0.41323,0.38737,0.38295,0.43348,0.38113,0.38895,0.37919,0.35476,0.3428,0.41691,0.43847,0.38803,0.39549,0.36435,0.40394,0.31728,0.39694,0.36534,0.37212,0.37357,0.48621,0.37758,0.34111,0.39143,0.36231,0.41574,0.38145,0.41969,0.43845,0.38166,0.34683,0.3375,0.44174,0.47708,0.38089,0.47382,0.36567,0.38478,0.38041,0.42116,0.36896,0.4839,0.39134,0.35286,0.35829,0.39977,0.37223,0.36054,0.41476,0.34409,0.44482,0.48047,0.34765,0.3826,0.39213,0.44424,0.43149
0.46841,0.39472,0.40819,0.33126,0.4252,0.3418,0.39687,0.31148,0.32973,0.41257,0.42082,0.30745,0.34812,0.37669,0,0.50087,0.48702,0.50627,0.35068,0.40169,0.36804,0.39514,0.3388,0.3203,0.46678,0.44546,0.46843,0.49374,0.49877,0.50564,0.33077,0.49617,0.38244,0.51058,0.34233,0.37074,0.42182,0.34224,0.51481,0.48801,0.54203,0.38765,0.35484,0.48555,0.45352,0.44209,0.40484,0.39948,0.47569,0.36474,0.36391,0.4289,0.38199,0.34192,0.50349,0.47384,0.35857,0.37097,0.398,0.42554,0.35858,0.47485,0.34585,0.46885,0.37782,0.49441,0.44085,0.38397,0.40071,0.43038,0.39195,0.33883,0.44667,0.47973,0.35179,0.3909,0.40974,0.43676,0.48479,0.40677,0.48014,0.46213,0.39333,0.36704,0.4124,0.43998,0.52555,0.43653,0.36236,0.40593,0.4627,0.40597,0.33134,0.4539,0.37058,0.46874,0.50588,0.37728,0.45397,0.3865,0.48695,0.48627
0.23424,0.33233,0.20761,0.41338,0.27206,0.43782,0.3916,0.37424,0.39732,0.21746,0.27869,0.46841,0.44716,0.35294,0.50087,0,0.22196,0.27882,0.38485,0.36469,0.34426,0.43936,0.39923,0.36974,0.35973,0.37654,0.28767,0.28698,0.1897,0.36507,0.35446,0.355,0.33829,0.3085,0.39461,0.32539,0.35057,0.3449,0.28237,0.27758,0.31134,0.45071,0.48791,0.41751,0.379,0.40848,0.43274,0.42982,0.44703,0.44282,0.45253,0.38684,0.40779,0.42365,0.35836,0.40945,0.46334,0.4438,0.40897,0.44998,0.382,0.33813,0.41536,0.33562,0.4303,0.45721,0.37404,0.4237,0.44066,0.37935,0.46114,0.35555,0.37847,0.46432,0.41743,0.32563,0.41499,0.42,0.45121,0.37381,0.45568,0.43621,0.38,0.39191,0.45256,0.38206,0.47114,0.36256,0.41288,0.3597,0.38282,0.3556,0.4265,0.42651,0.40565,0.42715,0.48343,0.37735,0.38459,0.38384,0.45791,0.45871
0.23771,0.32541,0.30361,0.37062,0.30535,0.42772,0.37367,0.38987,0.37577,0.26205,0.29374,0.44152,0.40201,0.40339,0.48702,0.22196,0,0.31609,0.28428,0.26847,0.28026,0.33579,0.40816,0.30043,0.36118,0.31463,0.2944,0.2534,0.23951,0.32491,0.34191,0.39199,0.23998,0.3029,0.40482,0.25376,0.34744,0.30466,0.30137,0.30387,0.34722,0.3554,0.36493,0.41576,0.32219,0.38057,0.38188,0.30231,0.36373,0.33054,0.37438,0.31941,0.31162,0.32859,0.36844,0.33183,0.36271,0.32166,0.3096,0.33031,0.29912,0.32418,0.32996,0.31916,0.36348,0.44787,0.26879,0.31132,0.35421,0.36717,0.42369,0.31847,0.28749,0.43963,0.30837,0.2511,0.38053,0.42129,0.46056,0.2865,0.4424,0.42236,0.26583,0.33024,0.46212,0.39156,0.47159,0.35959,0.29026,0.27807,0.37246,0.26804,0.32698,0.4322,0.36351,0.4179,0.47861,0.26623,0.40912,0.36186,0.45279,0.44499
0.35737,0.41681,0.23728,0.43652,0.18302,0.4552,0.49023,0.37553,0.43234,0.17345,0.25812,0.48899,0.48174,0.34109,0.50627,0.27882,0.31609,0,0.41598,0.42362,0.36668,0.39165,0.42921,0.3526,0.3456,0.45168,0.24604,0.33183,0.24275,0.44683,0.36938,0.32638,0.34783,0.23878,0.41073,0.34429,0.45128,0.3558,0.15872,0.16079,0.19988,0.43693,0.4634,0.48068,0.48061,0.50698,0.43133,0.39369,0.48201,0.42709,0.47615,0.40681,0.3841,0.40209,0.36304,0.50625,0.45426,0.39552,0.35823,0.36724,0.32285,0.43982,0.37529,0.44034,0.41588,0.50779,0.40185,0.36629,0.41554,0.45744,0.50367,0.38954,0.46038,0.51321,0.42594,0.40635,0.47972,0.43649,0.49476,0.4031,0.52556,0.47747,0.42936,0.43723,0.50688,0.46338,0.55059,0.47133,0.42932,0.38723,0.47067,0.45968,0.42855,0.46352,0.45453,0.53084,0.52972,0.39355,0.45377,0.45238,0.52091,0.49296
0.30823,0.38045,0.3288,0.20179,0.37958,0.31869,0.37158,0.25275,0.20973,0.37524,0.37076,0.2234,0.20563,0.37666,0.35068,0.38485,0.28428,0.41598,0,0.21413,0.276,0.21666,0.35161,0.21741,0.46508,0.43934,0.4194,0.3872,0.37306,0.28123,0.28873,0.4719,0.21077,0.44646,0.35088,0.20021,0.34197,0.22121,0.47286,0.47308,0.50887,0.25495,0.27356,0.33473,0.32296,0.39246,0.2879,0.20696,0.30385,0.19335,0.27522,0.25067,0.21774,0.2262,0.47333,0.35412,0.31857,0.21283,0.22837,0.2407,0.2352,0.35255,0.25646,0.34866,0.30852,0.45857,0.25308,0.23002,0.26333,0.36915,0.37159,0.25335,0.27477,0.5079,0.24968,0.22576,0.36454,0.48762,0.50821,0.24701,0.515,0.48294,0.2585,0.2812,0.45911,0.40736,0.49066,0.33171,0.24813,0.22311,0.39182,0.25944,0.25969,0.46593,0.29825,0.43258,0.53885,0.26476,0.44099,0.32294,0.52383,0.49191
0.26952,0.39652,0.3461,0.20542,0.40867,0.30562,0.36109,0.29614,0.26144,0.36157,0.30126,0.24573,0.20997,0.37009,0.40169,0.36469,0.26847,0.42362,0.21413,0,0.29043,0.29834,0.39733,0.26947,0.47795,0.41926,0.40315,0.38779,0.38746,0.28898,0.33713,0.51485,0.25358,0.44558,0.40774,0.24887,0.39739,0.28634,0.46425,0.45655,0.46831,0.26036,0.31383,0.33194,0.30539,0.39714,0.27274,0.2197,0.26739,0.25669,0.27981,0.22738,0.25074,0.25447,0.43592,0.33181,0.30493,0.22318,0.23788,0.26781,0.22377,0.32205,0.27588,0.3486,0.27216,0.47492,0.25047,0.21233,0.25085,0.39204,0.36826,0.29729,0.21869,0.47868,0.25713,0.27065,0.33352,0.48225,0.49525,0.24549,0.51303,0.47013,0.26101,0.27707,0.4797,0.40182,0.49017,0.3386,0.25351,0.21073,0.38061,0.28991,0.25607,0.47252,0.29733,0.42432,0.54906,0.24302,0.456,0.32845,0.54061,0.49033
